Crop,Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Soil_Moisture
other oilseeds,2015,Kharif     ,Nagaland,2370,1308.3,374246.7,782.1,0.595555556,0.351327397
Arhar/Tur,2015,Kharif     ,Punjab,2600,512.6,410566,858,1.00625,0.228955298
Barley,2015,Rabi       ,Punjab,9000,512.6,1421190,2970,3.621428571,0.228955298
Cotton(lint),2015,Kharif     ,Punjab,339000,512.6,53531490,111870,1.264444444,0.228955298
Gram,2015,Rabi       ,Punjab,1700,512.6,268447,561,1.2575,0.228955298
Groundnut,2015,Kharif     ,Punjab,1000,512.6,157910,330,1.9,0.228955298
Guar seed,2015,Kharif     ,Punjab,48600,512.6,7674426,16038,0.8225,0.228955298
Maize,2015,Kharif     ,Punjab,115000,512.6,18159650,37950,3.759230769,0.228955298
Masoor,2015,Rabi       ,Punjab,600,512.6,94746,198,0.65,0.228955298
Moong(Green Gram),2015,Kharif     ,Punjab,6400,512.6,1010624,2112,0.699230769,0.228955298
Peas & beans (Pulses),2015,Rabi       ,Punjab,3500,512.6,552685,1155,1.475,0.228955298
Rapeseed &Mustard,2015,Rabi       ,Punjab,31000,512.6,4895210,10230,1.329411765,0.228955298
Rice,2015,Kharif     ,Punjab,2975000,512.6,469782250,981750,3.923181818,0.228955298
Sesamum,2015,Kharif     ,Punjab,4700,512.6,742177,1551,0.352727273,0.228955298
Sugarcane,2015,Whole Year ,Punjab,90000,512.6,14211900,29700,77.086,0.228955298
Urad,2015,Kharif     ,Punjab,2000,512.6,315820,660,0.614,0.228955298
Wheat,2015,Rabi       ,Punjab,3508000,512.6,553948280,1157640,4.552272727,0.228955298
Arhar/Tur,2015,Kharif     ,Tripura,4200,2334.4,663222,1386,0.6925,0.20833703
Cotton(lint),2015,Kharif     ,Tripura,904,2334.4,142750.64,298.32,1.49125,0.20833703
Cowpea(Lobia),2015,Kharif     ,Tripura,4315,2334.4,681381.65,1423.95,0.77625,0.20833703
Gram,2015,Rabi       ,Tripura,250,2334.4,39477.5,82.5,0.78625,0.20833703
Groundnut,2015,Kharif     ,Tripura,529,2334.4,83534.39,174.57,1.14125,0.20833703
Groundnut,2015,Rabi       ,Tripura,846,2334.4,133591.86,279.18,1.145,0.20833703
Jute,2015,Kharif     ,Tripura,650,2334.4,102641.5,214.5,8.295,0.20833703
Maize,2015,Kharif     ,Tripura,7334,2334.4,1158111.94,2420.22,1.385,0.20833703
Maize,2015,Rabi       ,Tripura,1412,2334.4,222968.92,465.96,1.4625,0.20833703
Masoor,2015,Rabi       ,Tripura,3177,2334.4,501680.07,1048.41,0.65375,0.20833703
Mesta,2015,Kharif     ,Tripura,627,2334.4,99009.57,206.91,8.7475,0.20833703
Moong(Green Gram),2015,Kharif     ,Tripura,2200,2334.4,347402,726,0.50625,0.20833703
Moong(Green Gram),2015,Rabi       ,Tripura,1028,2334.4,162331.48,339.24,0.53875,0.20833703
Other  Rabi pulses,2015,Rabi       ,Tripura,604,2334.4,95377.64,199.32,0.816,0.20833703
Other Kharif pulses,2015,Kharif     ,Tripura,17,2334.4,2684.47,5.61,1,0.20833703
Peas & beans (Pulses),2015,Rabi       ,Tripura,2947,2334.4,465360.77,972.51,0.86125,0.20833703
Rapeseed &Mustard,2015,Rabi       ,Tripura,6418,2334.4,1013466.38,2117.94,0.8,0.20833703
Rice,2015,Kharif     ,Tripura,199818,2334.4,31553260.38,65939.94,2.895,0.20833703
Rice,2015,Summer     ,Tripura,69975,2334.4,11049752.25,23091.75,3.04625,0.20833703
Sesamum,2015,Kharif     ,Tripura,3898,2334.4,615533.18,1286.34,0.58375,0.20833703
Soyabean,2015,Kharif     ,Tripura,268,2334.4,42319.88,88.44,0.87625,0.20833703
Sugarcane,2015,Whole Year ,Tripura,793,2334.4,125222.63,261.69,51.83875,0.20833703
Urad,2015,Kharif     ,Tripura,2300,2334.4,363193,759,0.57125,0.20833703
Urad,2015,Rabi       ,Tripura,1289,2334.4,203545.99,425.37,0.735,0.20833703
Wheat,2015,Rabi       ,Tripura,182,2334.4,28739.62,60.06,2.221428571,0.20833703
Arhar/Tur,2015,Kharif     ,Uttar Pradesh,264746,596.7,41806040.86,87366.18,0.721666667,0.266930111
Bajra,2015,Kharif     ,Uttar Pradesh,974881,596.7,153943458.7,321710.73,1.444126984,0.266930111
Banana,2015,Summer     ,Uttar Pradesh,4582,596.7,723543.62,1512.06,44.39435897,0.266930111
Barley,2015,Rabi       ,Uttar Pradesh,124744,596.7,19698325.04,41165.52,2.110140845,0.266930111
Coriander,2015,Rabi       ,Uttar Pradesh,7474,596.7,1180219.34,2466.42,0.34559322,0.266930111
Cotton(lint),2015,Kharif     ,Uttar Pradesh,7688,596.7,1214012.08,2537.04,0.307692308,0.266930111
Dry chillies,2015,Kharif     ,Uttar Pradesh,13547,596.7,2139206.77,4470.51,0.76671875,0.266930111
Garlic,2015,Rabi       ,Uttar Pradesh,33599,596.7,5305618.09,11087.67,5.782931034,0.266930111
Ginger,2015,Kharif     ,Uttar Pradesh,955,596.7,150804.05,315.15,0.411666667,0.266930111
Gram,2015,Rabi       ,Uttar Pradesh,267629,596.7,42261295.39,88317.57,0.708461538,0.266930111
Groundnut,2015,Kharif     ,Uttar Pradesh,96912,596.7,15303373.92,31980.96,0.785737705,0.266930111
Guar seed,2015,Kharif     ,Uttar Pradesh,1755,596.7,277132.05,579.15,0.822888889,0.266930111
Jowar,2015,Kharif     ,Uttar Pradesh,154827,596.7,24448731.57,51092.91,0.884310345,0.266930111
Linseed,2015,Rabi       ,Uttar Pradesh,16715,596.7,2639465.65,5515.95,0.163870968,0.266930111
Maize,2015,Kharif     ,Uttar Pradesh,605036,596.7,95541234.76,199661.88,1.640133333,0.266930111
Maize,2015,Rabi       ,Uttar Pradesh,10620,596.7,1677004.2,3504.6,2.162391304,0.266930111
Maize,2015,Summer     ,Uttar Pradesh,87544,596.7,13824073.04,28889.52,1.851754386,0.266930111
Masoor,2015,Rabi       ,Uttar Pradesh,334700,596.7,52852477,110451,0.729066667,0.266930111
Moong(Green Gram),2015,Kharif     ,Uttar Pradesh,45628,596.7,7205117.48,15057.24,0.245,0.266930111
Moong(Green Gram),2015,Summer     ,Uttar Pradesh,64569,596.7,10196090.79,21307.77,0.617205882,0.266930111
Onion,2015,Rabi       ,Uttar Pradesh,10390,596.7,1640684.9,3428.7,11.76805556,0.266930111
Onion,2015,Summer     ,Uttar Pradesh,13796,596.7,2178526.36,4552.68,13.14577465,0.266930111
Peas & beans (Pulses),2015,Rabi       ,Uttar Pradesh,286340,596.7,45215949.4,94492.2,1.0004,0.266930111
Potato,2015,Rabi       ,Uttar Pradesh,612600,596.7,96735666,202158,22.6352,0.266930111
Rapeseed &Mustard,2015,Rabi       ,Uttar Pradesh,593351,596.7,93696056.41,195805.83,0.8876,0.266930111
Rice,2015,Kharif     ,Uttar Pradesh,5837445,596.7,921790939.9,1926356.85,2.096133333,0.266930111
Rice,2015,Summer     ,Uttar Pradesh,24595,596.7,3883796.45,8116.35,2.295,0.266930111
Sannhamp,2015,Kharif     ,Uttar Pradesh,1992,596.7,314556.72,657.36,0.280714286,0.266930111
Sesamum,2015,Kharif     ,Uttar Pradesh,545983,596.7,86216175.53,180174.39,0.253150685,0.266930111
Small millets,2015,Kharif     ,Uttar Pradesh,8249,596.7,1302599.59,2722.17,0.695833333,0.266930111
Small millets,2015,Summer     ,Uttar Pradesh,60,596.7,9474.6,19.8,0.9625,0.266930111
Soyabean,2015,Kharif     ,Uttar Pradesh,35542,596.7,5612437.22,11728.86,0.1775,0.266930111
Sugarcane,2015,Kharif     ,Uttar Pradesh,2168888,596.7,342489104.1,715733.04,59.79746667,0.266930111
Sunflower,2015,Summer     ,Uttar Pradesh,2198,596.7,347086.18,725.34,1.624473684,0.266930111
Sweet potato,2015,Kharif     ,Uttar Pradesh,14069,596.7,2221635.79,4642.77,12.04796296,0.266930111
Tobacco,2015,Rabi       ,Uttar Pradesh,31216,596.7,4929318.56,10301.28,4.409473684,0.266930111
Tobacco,2015,Summer     ,Uttar Pradesh,422,596.7,66638.02,139.26,1.594166667,0.266930111
Turmeric,2015,Rabi       ,Uttar Pradesh,875,596.7,138171.25,288.75,1.08,0.266930111
Urad,2015,Kharif     ,Uttar Pradesh,570013,596.7,90010752.83,188104.29,0.376486486,0.266930111
Urad,2015,Summer     ,Uttar Pradesh,47215,596.7,7455720.65,15580.95,0.6,0.266930111
Wheat,2015,Rabi       ,Uttar Pradesh,9644838,596.7,1523016369,3182796.54,2.768,0.266930111
Arhar/Tur,2015,Kharif     ,Uttarakhand,3334,1247.6,526471.94,1100.22,0.750769231,0.378701247
Bajra,2015,Kharif     ,Uttarakhand,2,1247.6,315.82,0.66,1,0.378701247
Barley,2015,Rabi       ,Uttarakhand,18367,1247.6,2900332.97,6061.11,1.085384615,0.378701247
Garlic,2015,Whole Year ,Uttarakhand,3564,1247.6,562791.24,1176.12,5.617083333,0.378701247
Gram,2015,Rabi       ,Uttarakhand,646,1247.6,102009.86,213.18,0.794,0.378701247
Groundnut,2015,Kharif     ,Uttarakhand,929,1247.6,146698.39,306.57,1.08,0.378701247
Horse-gram,2015,Kharif     ,Uttarakhand,11580,1247.6,1828597.8,3821.4,0.893636364,0.378701247
Jowar,2015,Kharif     ,Uttarakhand,5,1247.6,789.55,1.65,0.8,0.378701247
Maize,2015,Kharif     ,Uttarakhand,22123,1247.6,3493442.93,7300.59,1.593076923,0.378701247
Maize,2015,Summer     ,Uttarakhand,43,1247.6,6790.13,14.19,1.32,0.378701247
Masoor,2015,Rabi       ,Uttarakhand,10043,1247.6,1585890.13,3314.19,0.729230769,0.378701247
Moong(Green Gram),2015,Kharif     ,Uttarakhand,3,1247.6,473.73,0.99,0.75,0.378701247
Moong(Green Gram),2015,Summer     ,Uttarakhand,15,1247.6,2368.65,4.95,0.846666667,0.378701247
Moth,2015,Kharif     ,Uttarakhand,15,1247.6,2368.65,4.95,0.53,0.378701247
Moth,2015,Rabi       ,Uttarakhand,15858,1247.6,2504136.78,5233.14,0.720769231,0.378701247
Onion,2015,Whole Year ,Uttarakhand,3268,1247.6,516049.88,1078.44,5.505833333,0.378701247
Other  Rabi pulses,2015,Rabi       ,Uttarakhand,4,1247.6,631.64,1.32,1,0.378701247
Other Kharif pulses,2015,Kharif     ,Uttarakhand,12297,1247.6,1941819.27,4058.01,0.969166667,0.378701247
Peas & beans (Pulses),2015,Rabi       ,Uttarakhand,4983,1247.6,786865.53,1644.39,0.736923077,0.378701247
Potato,2015,Kharif     ,Uttarakhand,7364,1247.6,1162849.24,2430.12,9.873333333,0.378701247
Potato,2015,Rabi       ,Uttarakhand,4863,1247.6,767916.33,1604.79,9.324615385,0.378701247
Ragi,2015,Kharif     ,Uttarakhand,105450,1247.6,16651609.5,34798.5,1.501818182,0.378701247
Rapeseed &Mustard,2015,Rabi       ,Uttarakhand,12275,1247.6,1938345.25,4050.75,0.71,0.378701247
Rice,2015,Kharif     ,Uttarakhand,252163,1247.6,39819059.33,83213.79,1.795384615,0.378701247
Rice,2015,Summer     ,Uttarakhand,13043,1247.6,2059620.13,4304.19,3.81,0.378701247
Sesamum,2015,Kharif     ,Uttarakhand,1700,1247.6,268447,561,0.235833333,0.378701247
Small millets,2015,Kharif     ,Uttarakhand,56570,1247.6,8932968.7,18668.1,1.283636364,0.378701247
Soyabean,2015,Kharif     ,Uttarakhand,11940,1247.6,1885445.4,3940.2,0.994615385,0.378701247
Sugarcane,2015,Whole Year ,Uttarakhand,95538,1247.6,15086405.58,31527.54,63.5,0.378701247
Sunflower,2015,Kharif     ,Uttarakhand,102,1247.6,16106.82,33.66,0.96,0.378701247
Turmeric,2015,Whole Year ,Uttarakhand,980,1247.6,154751.8,323.4,1.766666667,0.378701247
Urad,2015,Kharif     ,Uttarakhand,11940,1247.6,1885445.4,3940.2,0.832307692,0.378701247
Urad,2015,Summer     ,Uttarakhand,59,1247.6,9316.69,19.47,0.465,0.378701247
Wheat,2015,Rabi       ,Uttarakhand,342650,1247.6,54107861.5,113074.5,1.675384615,0.378701247
other oilseeds,2015,Kharif     ,Uttarakhand,30,1247.6,4737.3,9.9,0.723333333,0.378701247
other oilseeds,2015,Rabi       ,Uttarakhand,627,1247.6,99009.57,206.91,0.568,0.378701247
Arhar/Tur,2015,Rabi       ,Jharkhand,26938,1085.6,4253779.58,8889.54,1.520909091,0.198300684
Gram,2015,Rabi       ,Jharkhand,36163,1085.6,5710499.33,11933.79,0.88,0.198300684
Maize,2015,Autumn     ,Jharkhand,118741,1085.6,18750391.31,39184.53,1.133333333,0.198300684
Masoor,2015,Rabi       ,Jharkhand,8785,1085.6,1387239.35,2899.05,0.697647059,0.198300684
Onion,2015,Rabi       ,Jharkhand,3129,1085.6,494100.39,1032.57,8.018181818,0.198300684
Peas & beans (Pulses),2015,Rabi       ,Jharkhand,6334,1085.6,1000201.94,2090.22,0.878823529,0.198300684
Potato,2015,Rabi       ,Jharkhand,16418,1085.6,2592566.38,5417.94,6.687391304,0.198300684
Potato,2015,Winter     ,Jharkhand,22294,1085.6,3520445.54,7357.02,7.95,0.198300684
Ragi,2015,Autumn     ,Jharkhand,20816,1085.6,3287054.56,6869.28,0.783529412,0.198300684
Rapeseed &Mustard,2015,Rabi       ,Jharkhand,37130,1085.6,5863198.3,12252.9,0.920454545,0.198300684
Rice,2015,Autumn     ,Jharkhand,145866,1085.6,23033700.06,48135.78,0.606956522,0.198300684
Rice,2015,Winter     ,Jharkhand,1016623,1085.6,160534937.9,335485.59,0.6625,0.198300684
Urad,2015,Autumn     ,Jharkhand,43173,1085.6,6817448.43,14247.09,1.472352941,0.198300684
Wheat,2015,Rabi       ,Jharkhand,71027,1085.6,11215873.57,23438.91,1.456666667,0.198300684
Arhar/Tur,2015,Rabi       ,West Bengal,2837,1717,447990.67,936.21,0.842727273,0.218516288
Bajra,2015,Kharif     ,West Bengal,166,1717,26213.06,54.78,0.32,0.218516288
Barley,2015,Rabi       ,West Bengal,2500,1717,394775,825,1.408571429,0.218516288
Castor seed,2015,Kharif     ,West Bengal,56,1717,8842.96,18.48,0.61,0.218516288
Coconut ,2015,Whole Year ,West Bengal,29513,1717,4660397.83,9739.29,12593.58421,0.218516288
Cotton(lint),2015,Kharif     ,West Bengal,451,1717,71217.41,148.83,2.94,0.218516288
Gram,2015,Rabi       ,West Bengal,30792,1717,4862364.72,10161.36,0.9,0.218516288
Groundnut,2015,Autumn     ,West Bengal,2107,1717,332716.37,695.31,0.984444444,0.218516288
Groundnut,2015,Rabi       ,West Bengal,13472,1717,2127363.52,4445.76,1.759285714,0.218516288
Groundnut,2015,Summer     ,West Bengal,62098,1717,9805895.18,20492.34,2,0.218516288
Horse-gram,2015,Rabi       ,West Bengal,2081,1717,328610.71,686.73,0.662727273,0.218516288
Jowar,2015,Autumn     ,West Bengal,25,1717,3947.75,8.25,0.36,0.218516288
Jute,2015,Kharif     ,West Bengal,544701,1717,86013734.91,179751.33,15.37588235,0.218516288
Khesari,2015,Rabi       ,West Bengal,65422,1717,10330788.02,21589.26,0.894375,0.218516288
Linseed,2015,Rabi       ,West Bengal,6191,1717,977620.81,2043.03,0.350714286,0.218516288
Maize,2015,Autumn     ,West Bengal,45635,1717,7206222.85,15059.55,2.642307692,0.218516288
Maize,2015,Rabi       ,West Bengal,52130,1717,8231848.3,17202.9,3.6,0.218516288
Maize,2015,Summer     ,West Bengal,55352,1717,8740634.32,18266.16,3.279444444,0.218516288
Masoor,2015,Rabi       ,West Bengal,95466,1717,15075036.06,31503.78,0.684444444,0.218516288
Mesta,2015,Kharif     ,West Bengal,9379,1717,1481037.89,3095.07,9.565,0.218516288
Moong(Green Gram),2015,Kharif     ,West Bengal,1192,1717,188228.72,393.36,0.762727273,0.218516288
Moong(Green Gram),2015,Rabi       ,West Bengal,2633,1717,415777.03,868.89,0.767,0.218516288
Moong(Green Gram),2015,Summer     ,West Bengal,53186,1717,8398601.26,17551.38,0.876875,0.218516288
Moth,2015,Rabi       ,West Bengal,16,1717,2526.56,5.28,0.88,0.218516288
Niger seed,2015,Kharif     ,West Bengal,4132,1717,652484.12,1363.56,0.575,0.218516288
Other  Rabi pulses,2015,Rabi       ,West Bengal,374,1717,59058.34,123.42,0.554,0.218516288
Other Kharif pulses,2015,Kharif     ,West Bengal,951,1717,150172.41,313.83,0.545714286,0.218516288
Peas & beans (Pulses),2015,Rabi       ,West Bengal,15025,1717,2372597.75,4958.25,0.724666667,0.218516288
Potato,2015,Rabi       ,West Bengal,489959,1717,77369425.69,161686.47,21.85277778,0.218516288
Potato,2015,Summer     ,West Bengal,2445,1717,386089.95,806.85,12.05,0.218516288
Ragi,2015,Autumn     ,West Bengal,10132,1717,1599944.12,3343.56,0.718,0.218516288
Rapeseed &Mustard,2015,Rabi       ,West Bengal,457832,1717,72296251.12,151084.56,0.887222222,0.218516288
Rice,2015,Autumn     ,West Bengal,235970,1717,37262022.7,77870.1,2.48,0.218516288
Rice,2015,Summer     ,West Bengal,1310585,1717,206954477.4,432493.05,3.155,0.218516288
Rice,2015,Winter     ,West Bengal,3977400,1717,628071234,1312542,2.670555556,0.218516288
Safflower,2015,Kharif     ,West Bengal,486,1717,76744.26,160.38,0.855714286,0.218516288
Sannhamp,2015,Kharif     ,West Bengal,810,1717,127907.1,267.3,4.345,0.218516288
Sesamum,2015,Autumn     ,West Bengal,1372,1717,216652.52,452.76,0.756666667,0.218516288
Sesamum,2015,Summer     ,West Bengal,224865,1717,35508432.15,74205.45,0.799411765,0.218516288
Sesamum,2015,Winter     ,West Bengal,1282,1717,202440.62,423.06,0.695555556,0.218516288
Small millets,2015,Autumn     ,West Bengal,1720,1717,271605.2,567.6,0.5275,0.218516288
Small millets,2015,Rabi       ,West Bengal,525,1717,82902.75,173.25,0.965,0.218516288
Soyabean,2015,Kharif     ,West Bengal,600,1717,94746,198,0.62,0.218516288
Sugarcane,2015,Whole Year ,West Bengal,17403,1717,2748107.73,5742.99,80.046875,0.218516288
Sunflower,2015,Kharif     ,West Bengal,7225,1717,1140899.75,2384.25,1.298125,0.218516288
Tobacco,2015,Whole Year ,West Bengal,15073,1717,2380177.43,4974.09,1.1875,0.218516288
Urad,2015,Kharif     ,West Bengal,63103,1717,9964594.73,20823.99,0.580625,0.218516288
Urad,2015,Rabi       ,West Bengal,11177,1717,1764960.07,3688.41,0.9,0.218516288
Wheat,2015,Rabi       ,West Bengal,339851,1717,53665871.41,112150.83,2.191111111,0.218516288
Arhar/Tur,2016,Kharif     ,Arunachal Pradesh,790,2933.7,121067.5,276.5,0.761428571,0.372230608
Dry chillies,2016,Whole Year ,Arunachal Pradesh,3541,2933.7,542658.25,1239.35,2.7195,0.372230608
Ginger,2016,Whole Year ,Arunachal Pradesh,7775,2933.7,1191518.75,2721.25,6.432,0.372230608
Groundnut,2016,Kharif     ,Arunachal Pradesh,888,2933.7,136086,310.8,1.177142857,0.372230608
Maize,2016,Kharif     ,Arunachal Pradesh,50300,2933.7,7708475,17605,1.584,0.372230608
Masoor,2016,Rabi       ,Arunachal Pradesh,413,2933.7,63292.25,144.55,0.511,0.372230608
Moong(Green Gram),2016,Kharif     ,Arunachal Pradesh,1287,2933.7,197232.75,450.45,0.982941176,0.372230608
Other  Rabi pulses,2016,Rabi       ,Arunachal Pradesh,1243,2933.7,190489.75,435.05,0.691333333,0.372230608
Other Kharif pulses,2016,Kharif     ,Arunachal Pradesh,2450,2933.7,375462.5,857.5,0.8725,0.372230608
Peas & beans (Pulses),2016,Kharif     ,Arunachal Pradesh,646,2933.7,98999.5,226.1,0.923157895,0.372230608
Peas & beans (Pulses),2016,Rabi       ,Arunachal Pradesh,3645,2933.7,558596.25,1275.75,1.505263158,0.372230608
Potato,2016,Whole Year ,Arunachal Pradesh,5985,2933.7,917201.25,2094.75,6.596,0.372230608
Rapeseed &Mustard,2016,Rabi       ,Arunachal Pradesh,27986,2933.7,4288854.5,9795.1,1.233157895,0.372230608
Rice,2016,Kharif     ,Arunachal Pradesh,131000,2933.7,20075750,45850,1.606,0.372230608
Sesamum,2016,Kharif     ,Arunachal Pradesh,2019,2933.7,309411.75,706.65,0.848125,0.372230608
Small millets,2016,Kharif     ,Arunachal Pradesh,26500,2933.7,4061125,9275,0.992,0.372230608
Soyabean,2016,Kharif     ,Arunachal Pradesh,3098,2933.7,474768.5,1084.3,2.085263158,0.372230608
Sugarcane,2016,Whole Year ,Arunachal Pradesh,2075,2933.7,317993.75,726.25,22.59461538,0.372230608
Sunflower,2016,Kharif     ,Arunachal Pradesh,540,2933.7,82755,189,0.818,0.372230608
Turmeric,2016,Whole Year ,Arunachal Pradesh,800,2933.7,122600,280,4.386,0.372230608
Urad,2016,Kharif     ,Arunachal Pradesh,1118,2933.7,171333.5,391.3,0.828333333,0.372230608
Urad,2016,Rabi       ,Arunachal Pradesh,1408,2933.7,215776,492.8,0.853333333,0.372230608
Wheat,2016,Rabi       ,Arunachal Pradesh,3910,2933.7,599207.5,1368.5,2.105,0.372230608
other oilseeds,2016,Kharif     ,Arunachal Pradesh,684,2933.7,104823,239.4,1.0925,0.372230608
Arhar/Tur,2016,Kharif     ,Bihar,20980,1205.6,3215185,7343,1.667714286,0.172737862
Bajra,2016,Kharif     ,Bihar,3564,1205.6,546183,1247.4,1.13,0.172737862
Barley,2016,Rabi       ,Bihar,10823,1205.6,1658624.75,3788.05,1.506538462,0.172737862
Castor seed,2016,Kharif     ,Bihar,77,1205.6,11800.25,26.95,0.9875,0.172737862
Coriander,2016,Whole Year ,Bihar,2852,1205.6,437069,998.2,0.891481481,0.172737862
Garlic,2016,Whole Year ,Bihar,1866,1205.6,285964.5,653.1,1.525517241,0.172737862
Ginger,2016,Whole Year ,Bihar,379,1205.6,58081.75,132.65,1.886470588,0.172737862
Gram,2016,Rabi       ,Bihar,59364,1205.6,9097533,20777.4,1.098,0.172737862
Groundnut,2016,Kharif     ,Bihar,979,1205.6,150031.75,342.65,1.006666667,0.172737862
Horse-gram,2016,Kharif     ,Bihar,8300,1205.6,1271975,2905,0.919444444,0.172737862
Jowar,2016,Kharif     ,Bihar,1796,1205.6,275237,628.6,1.058333333,0.172737862
Jute,2016,Kharif     ,Bihar,91380,1205.6,14003985,31983,16.25875,0.172737862
Khesari,2016,Rabi       ,Bihar,52102,1205.6,7984631.5,18235.7,0.947714286,0.172737862
Linseed,2016,Rabi       ,Bihar,12684,1205.6,1943823,4439.4,0.838857143,0.172737862
Maize,2016,Autumn     ,Bihar,241450,1205.6,37002212.5,84507.5,2.579459459,0.172737862
Maize,2016,Rabi       ,Bihar,284883,1205.6,43658319.75,99709.05,6.058181818,0.172737862
Maize,2016,Summer     ,Bihar,194577,1205.6,29818925.25,68101.95,4.561666667,0.172737862
Masoor,2016,Rabi       ,Bihar,146093,1205.6,22388752.25,51132.55,0.934473684,0.172737862
Mesta,2016,Kharif     ,Bihar,16323,1205.6,2501499.75,5713.05,2.346875,0.172737862
Moong(Green Gram),2016,Kharif     ,Bihar,10651,1205.6,1632265.75,3727.85,0.76516129,0.172737862
